id,campaign_id,channel_id,metric_date,impressions,clicks,conversions,spend,revenue
7019,4,3,2026-08-23,97796,8650,1009,4473635,33530565
7020,4,4,2026-08-23,40776,2062,303,6591290,20041572
7021,4,5,2026-08-23,20690,1475,69,6742841,26172879
7022,5,4,2026-08-23,107581,9598,269,1588821,7292035
7023,5,5,2026-08-23,30850,1357,241,5105176,24148960
7024,5,2,2026-08-23,23927,1944,140,4037034,27717795
7025,6,4,2026-08-23,100590,1588,278,6669222,20419154
7026,6,2,2026-08-23,12259,791,38,6076168,23356693
7027,6,3,2026-08-23,83038,3098,290,3538061,14534980
7028,7,4,2026-08-23,54660,1181,138,5660412,40936385
7029,7,1,2026-08-23,31818,2043,259,2284200,7181297
7030,7,2,2026-08-23,80118,3574,563,4002709,18022096
7031,7,3,2026-08-23,96492,3604,200,6692568,18267358
7032,8,1,2026-08-23,56543,4616,388,438494,1258471
7033,8,5,2026-08-23,56624,1702,73,1290864,9365545
7034,8,3,2026-08-23,12053,505,16,2472454,7019095
7035,9,4,2026-08-23,19168,417,57,3352997,23775721
7036,9,1,2026-08-23,103794,3078,520,6419238,34397585
7037,9,3,2026-08-23,87810,7860,950,5369672,26814508
7038,9,6,2026-08-23,25983,1330,160,1668922,11836879
7039,10,3,2026-08-23,65399,3280,97,3324445,14259195
7040,10,5,2026-08-23,82689,4866,697,4277905,12983572
7041,10,4,2026-08-23,28874,1934,323,3522740,21678605
7042,10,2,2026-08-23,83816,7106,512,6203928,35949019
7043,1,1,2026-08-24,80219,2691,387,1179706,4450875
7044,1,6,2026-08-24,21867,969,108,4250741,31422433
7045,1,2,2026-08-24,60141,991,30,3945343,27803099
7046,2,3,2026-08-24,68180,1450,60,5396315,45571634
7047,2,1,2026-08-24,73983,2585,341,5720277,27151068
7048,2,6,2026-08-24,99690,5909,871,6615684,19912154
7049,2,2,2026-08-24,62112,4036,666,3118543,18236771
7050,3,2,2026-08-24,95796,4085,658,6094878,35233106
7051,3,6,2026-08-24,77924,4034,97,3967324,14559110
7052,4,2,2026-08-24,34202,2558,197,1505607,8670801
7053,4,6,2026-08-24,62518,3409,339,3442073,23602976
7054,4,5,2026-08-24,30413,1256,207,5743521,28485821
7055,4,3,2026-08-24,68494,5872,503,5871619,25593312
7056,5,4,2026-08-24,93590,3930,99,6041568,20573613
7057,5,3,2026-08-24,73147,2443,345,1330991,11303126
7058,5,6,2026-08-24,51323,3564,99,4882955,13646424
7059,5,2,2026-08-24,75758,3864,326,2904654,21532051
7060,6,1,2026-08-24,90263,1435,150,1213287,3044198
7061,6,3,2026-08-24,89115,5053,651,3827134,20738822
7062,6,6,2026-08-24,69464,5229,322,4490514,22953041
7063,7,2,2026-08-24,30409,2349,342,2780320,13434428
7064,7,4,2026-08-24,48318,1602,88,2819506,20874019
7065,7,5,2026-08-24,63023,2252,251,2219907,8195444
7066,7,6,2026-08-24,67850,3954,623,1610442,11690653
7067,8,4,2026-08-24,14734,602,29,4367831,18524056
7068,8,2,2026-08-24,77012,6273,626,2718430,22893689
7069,8,1,2026-08-24,11590,454,21,5335567,22616158
7070,8,3,2026-08-24,46876,3896,80,4269808,14019426
7071,9,1,2026-08-24,118285,9839,1084,1674435,10165552
7072,9,5,2026-08-24,40347,1680,191,4082396,15992611
7073,9,4,2026-08-24,58698,2543,283,6600470,45865992
7074,10,5,2026-08-24,62551,4463,435,6345638,24691354
7075,10,1,2026-08-24,62126,2631,311,5715216,32418519
7076,10,6,2026-08-24,50884,2762,411,4544343,31742453
7077,1,6,2026-08-25,20265,675,99,5434449,31037878
7078,1,3,2026-08-25,39399,1370,201,5340939,43241499
7079,1,5,2026-08-25,13456,1129,66,5035260,22259862
7080,1,2,2026-08-25,49426,2516,242,4354822,18142221
7081,2,6,2026-08-25,23560,746,47,4117673,21272941
7082,2,2,2026-08-25,55264,4569,144,5508009,16459587
7083,2,1,2026-08-25,76864,5510,844,4234885,19025901
7084,3,5,2026-08-25,21624,1509,226,639658,4052555
7085,3,6,2026-08-25,8731,732,52,403140,1781126
7086,3,2,2026-08-25,50964,3590,323,3485859,15451093
7087,4,3,2026-08-25,100598,5788,645,2625733,11336603
7088,4,1,2026-08-25,29235,1075,43,5817254,40350250
7089,4,6,2026-08-25,66518,1512,62,5417618,21159903
7090,5,4,2026-08-25,36030,1086,174,1933673,15006644
7091,5,3,2026-08-25,53290,3247,310,5210009,33986330
7092,6,5,2026-08-25,111240,2973,147,6204958,19981387
7093,6,4,2026-08-25,57866,4844,504,4998796,27157333
7094,7,3,2026-08-25,108123,5482,276,3864515,15401273
7095,7,4,2026-08-25,82068,6967,647,5174153,32842197
7096,7,2,2026-08-25,72563,5032,799,3528109,17539958
7097,7,6,2026-08-25,79608,4176,463,4482478,24740897
7098,8,3,2026-08-25,94930,5999,386,3351774,21687848
7099,8,1,2026-08-25,63155,4283,497,1617666,13217831
7100,8,5,2026-08-25,100595,8974,1289,528190,3495356
7101,9,4,2026-08-25,35319,2412,314,1537866,7579478
7102,9,5,2026-08-25,24361,1185,53,2729752,13143391
7103,10,3,2026-08-25,44883,2931,404,3868136,21271851
7104,10,5,2026-08-25,13871,685,48,5199397,30192241
7105,1,4,2026-08-26,46383,2621,352,5251882,37914101
7106,1,2,2026-08-26,116076,6555,834,4544809,29666414
7107,1,3,2026-08-26,44866,697,50,2945963,20883594
7108,1,6,2026-08-26,95529,5377,109,1942461,13499959
7109,2,5,2026-08-26,62328,3373,537,3411820,9209938
7110,2,4,2026-08-26,64433,4546,799,3229307,9663466
7111,2,2,2026-08-26,29888,2358,201,3784693,19644849
7112,3,2,2026-08-26,18992,737,79,4937144,25670255
7113,3,5,2026-08-26,8682,669,32,4667892,37908971
7114,4,4,2026-08-26,111721,6340,284,2722507,22790495
7115,4,5,2026-08-26,100033,5803,404,2168099,11575053
7116,5,2,2026-08-26,95241,2801,71,4739101,22424828
7117,5,1,2026-08-26,33278,582,63,6033347,48435528
7118,5,4,2026-08-26,31763,2805,246,6700163,37489710
7119,6,4,2026-08-26,26218,784,65,3118338,20269978
7120,6,6,2026-08-26,11019,937,89,3415473,28943037
7121,7,5,2026-08-26,107847,3587,596,6933321,30942477
7122,7,3,2026-08-26,18170,1377,97,6549932,46133060
7123,7,4,2026-08-26,92698,7566,734,5827587,19143807
7124,8,3,2026-08-26,28440,1126,171,6581061,37506522
7125,8,1,2026-08-26,85589,6017,648,516350,3237047
7126,9,3,2026-08-26,24824,765,74,2749146,19344176
7127,9,5,2026-08-26,107784,5437,238,4715720,12391407
7128,9,4,2026-08-26,42765,3660,82,2701309,8141428
7129,10,4,2026-08-26,81002,2701,229,415572,2342987
7130,10,3,2026-08-26,20582,969,124,1261171,3803620
7131,1,3,2026-08-27,35272,2243,50,2610999,13427594
7132,1,4,2026-08-27,90774,3787,101,2916317,13165103
7133,1,5,2026-08-27,44435,779,95,5225463,17383411
7134,1,1,2026-08-27,87076,4424,375,5087204,31733079
7135,2,6,2026-08-27,45654,2763,191,2330010,10466874
7136,2,4,2026-08-27,90082,3704,486,5748204,42803186
7137,3,6,2026-08-27,108351,6951,373,2124811,10455556
7138,3,2,2026-08-27,68863,1756,81,3343554,14882976
7139,4,6,2026-08-27,73678,5136,296,842084,6058025
7140,4,1,2026-08-27,106291,3960,486,1843317,7490887
7141,4,4,2026-08-27,89790,5630,818,5590461,41809999
7142,4,5,2026-08-27,58342,2631,156,5395815,14629714
7143,5,6,2026-08-27,39059,1631,187,6256373,36240903
7144,5,1,2026-08-27,40812,2759,440,6375641,36983963
7145,6,6,2026-08-27,26720,2088,76,385946,2556718
7146,6,4,2026-08-27,54345,1261,113,5036450,30104360
7147,6,5,2026-08-27,63696,1962,195,416699,3422953
7148,6,3,2026-08-27,70678,6194,1003,3708168,30612714
7149,7,1,2026-08-27,117450,7282,488,5356134,16879809
7150,7,2,2026-08-27,28675,1611,126,1148490,5496826
7151,7,6,2026-08-27,47665,1648,140,1587355,7489386
7152,7,4,2026-08-27,35360,826,130,2137406,10751627
7153,8,4,2026-08-27,82791,4350,361,6761550,52074643
7154,8,6,2026-08-27,108105,7750,1254,3275064,26420884
7155,9,6,2026-08-27,41712,1763,191,5592121,32906353
7156,9,5,2026-08-27,71271,4366,402,4211165,33362780
7157,9,3,2026-08-27,90462,2852,403,6792837,37199039
7158,9,2,2026-08-27,60614,1076,69,3509938,28525043
7159,10,3,2026-08-27,63693,1373,119,609471,4625266
7160,10,6,2026-08-27,39405,2855,226,3908278,15896588
7161,1,6,2026-08-28,83590,6914,596,5300191,22339450
7162,1,5,2026-08-28,53380,1829,229,5109665,37244190
7163,1,2,2026-08-28,20008,1553,262,4183147,24455637
7164,2,5,2026-08-28,113591,5355,125,1888388,13905158
7165,2,6,2026-08-28,110902,3263,193,3589818,29025277
7166,2,4,2026-08-28,101461,2775,454,4286455,27950705
7167,3,6,2026-08-28,41872,2700,106,3962115,16122548
7168,3,4,2026-08-28,104994,8611,176,1729057,8838910
7169,4,2,2026-08-28,30071,1088,78,3164597,15229066
7170,4,3,2026-08-28,78005,2325,350,3909134,26657302
7171,5,2,2026-08-28,38532,3291,520,3320614,15168780
7172,5,5,2026-08-28,115423,1808,229,2591519,20935324
7173,6,3,2026-08-28,5868,249,40,4522136,28632700
7174,6,2,2026-08-28,71919,5958,736,4708982,37841212
7175,6,4,2026-08-28,96373,1541,69,902477,3075444
7176,6,5,2026-08-28,29660,902,22,5869692,21166020
7177,7,2,2026-08-28,107631,3618,307,1628397,8480385
7178,7,4,2026-08-28,36960,983,84,4065019,21068752
7179,7,1,2026-08-28,99503,4698,313,5454017,24621934
7180,7,3,2026-08-28,71402,5320,838,5170711,32613497
7181,8,4,2026-08-28,88907,6043,848,5195338,34372213
7182,8,5,2026-08-28,80389,2951,345,1926404,13916711
7183,8,6,2026-08-28,31378,1452,109,4451561,15321821
7184,9,4,2026-08-28,111821,6738,1079,6060833,27164681
7185,9,6,2026-08-28,57997,3693,604,5720442,31510344
7186,9,3,2026-08-28,105041,3046,154,3628872,11759918
7187,9,5,2026-08-28,98475,6730,356,1200123,6483041
7188,10,1,2026-08-28,10404,870,94,4779614,18304244
7189,10,3,2026-08-28,31175,705,50,5876300,47882328
7190,10,2,2026-08-28,100431,2228,50,3638775,17891453
7191,10,4,2026-08-28,75851,5790,261,3851524,12752518
7192,1,1,2026-08-29,34108,1792,275,6487462,51813396
7193,1,5,2026-08-29,89469,7202,1244,903666,2857474
7194,2,6,2026-08-29,76326,6348,492,2364185,9599877
7195,2,2,2026-08-29,16349,1300,146,1008499,2651275
7196,2,4,2026-08-29,54490,3984,87,3825220,28980598
7197,3,6,2026-08-29,51296,998,83,1484039,7364377
7198,3,4,2026-08-29,90592,2545,109,4447804,25855833
7199,4,2,2026-08-29,88666,6529,1168,1528233,11787185
7200,4,6,2026-08-29,60870,5303,190,6944402,49708695
7201,4,3,2026-08-29,49217,897,77,845761,2420629
7202,4,1,2026-08-29,42891,750,53,4327098,32739306
7203,5,4,2026-08-29,97942,5987,621,611806,3601082
7204,5,1,2026-08-29,85188,4329,331,3845460,21864703
7205,5,6,2026-08-29,59840,5083,142,4774474,18078750
7206,5,5,2026-08-29,77396,1700,140,5950711,48183701
7207,6,3,2026-08-29,63002,5451,519,1943871,5488522
7208,6,1,2026-08-29,94902,8353,277,2653621,18645847
7209,7,1,2026-08-29,25323,429,12,6930967,48056477
7210,7,2,2026-08-29,56269,1591,234,4346461,11055796
7211,7,6,2026-08-29,28235,2509,425,4430866,18665016
7212,7,3,2026-08-29,113176,4467,556,5531985,31203791
7213,8,5,2026-08-29,35282,974,55,1283180,10058267
7214,8,6,2026-08-29,27821,735,106,2038229,7210284
7215,8,2,2026-08-29,80352,3938,506,6766398,30231201
7216,8,1,2026-08-29,9872,231,26,5970463,23839633
7217,9,3,2026-08-29,35765,2255,227,3670696,26518833
7218,9,4,2026-08-29,52317,3139,291,737147,2096875
7219,9,6,2026-08-29,111691,6945,1061,1757098,12156787
7220,9,2,2026-08-29,40336,2884,157,3748480,31569473
7221,10,2,2026-08-29,88692,5651,699,2650007,19847162
7222,10,4,2026-08-29,49064,2738,291,3327198,9090419
7223,10,3,2026-08-29,119622,8448,1179,562972,3491797
7224,10,6,2026-08-29,12105,845,32,6923175,23323229
7225,1,1,2026-08-30,97617,5127,334,2057227,8061984
7226,1,2,2026-08-30,110668,7946,1014,5171151,25975448
7227,1,3,2026-08-30,7409,175,5,3703304,9946946
7228,1,4,2026-08-30,86013,5658,1008,2051550,9152487
7229,2,4,2026-08-30,27826,2106,171,6059413,35764360
7230,2,2,2026-08-30,15126,1349,187,1394318,9848343
7231,3,2,2026-08-30,54694,1208,34,4911507,40375589
7232,3,6,2026-08-30,29943,685,20,1019030,6773071
7233,3,1,2026-08-30,20869,1255,141,2954455,15631025
7234,4,3,2026-08-30,84131,5463,609,541938,3156505
7235,4,1,2026-08-30,83383,6854,149,6650890,49105222
7236,4,6,2026-08-30,59141,4308,636,2252451,14249288
7237,4,5,2026-08-30,25617,1926,345,3360177,20458790
7238,5,4,2026-08-30,36277,1527,94,2311656,14824559
7239,5,6,2026-08-30,8687,228,11,4722945,34006608
7240,6,4,2026-08-30,57016,2626,364,482050,1692568
7241,6,1,2026-08-30,81168,2237,113,4039232,20768932
7242,6,5,2026-08-30,42689,900,61,667797,3140816
7243,7,4,2026-08-30,30119,793,106,6023291,37611049
7244,7,3,2026-08-30,86020,6754,668,6946964,45614721
7245,8,2,2026-08-30,46406,2530,432,4684214,29260782
7246,8,4,2026-08-30,115619,9751,1122,6291164,20081876
7247,8,1,2026-08-30,111911,7794,1230,1127399,6047486
7248,9,3,2026-08-30,17270,345,15,2506995,8012499
7249,9,1,2026-08-30,43372,2933,293,3355641,26244526
7250,10,4,2026-08-30,93184,7933,721,6516563,34666667
7251,10,2,2026-08-30,115304,9380,583,5109728,40101816
7252,10,1,2026-08-30,5071,335,28,2994223,13059579
7253,1,6,2026-08-31,67336,4748,98,2432101,6188818
7254,1,1,2026-08-31,21023,1339,197,4434917,21819356
7255,1,3,2026-08-31,16709,828,67,2030539,12998510
7256,2,1,2026-08-31,93093,2274,123,2159390,16503163
7257,2,6,2026-08-31,92119,7961,963,5752402,17413024
7258,3,1,2026-08-31,46667,2345,189,3839073,15575769
7259,3,2,2026-08-31,9017,178,5,6797763,51748083
7260,4,3,2026-08-31,99738,1924,313,3971587,23105629
7261,4,6,2026-08-31,24471,1930,61,3832826,29591017
7262,4,2,2026-08-31,31971,1129,146,2841386,23476563
7263,4,4,2026-08-31,97715,8697,270,1324287,5324790
7264,5,3,2026-08-31,62212,1607,266,4730605,15966416
7265,5,6,2026-08-31,34992,3024,90,3868755,30436789
7266,5,4,2026-08-31,43515,1064,33,964664,4858409
7267,6,3,2026-08-31,72963,5508,939,3216773,9929465
7268,6,4,2026-08-31,96972,3912,171,2641073,21171103
7269,6,1,2026-08-31,60387,2676,116,6621361,36228639
7270,6,5,2026-08-31,60664,2079,104,2259751,6985561
7271,7,3,2026-08-31,6251,295,42,5715469,42461161
7272,7,5,2026-08-31,18552,412,66,4291342,35971738
7273,7,6,2026-08-31,90624,2067,115,5956418,25276681
7274,8,6,2026-08-31,104210,6905,1183,4857714,29591879
7275,8,2,2026-08-31,94645,1742,169,3892298,23196600
7276,8,1,2026-08-31,94718,6744,623,3451943,9738201
7277,9,5,2026-08-31,18956,1273,91,2634633,16683430
7278,9,2,2026-08-31,69022,2621,261,2297477,9430656
7279,9,1,2026-08-31,34215,1465,182,5778013,44140046
7280,9,6,2026-08-31,66446,2235,316,4308207,11660463
7281,10,4,2026-08-31,114589,9893,1522,941755,6116289
7282,10,5,2026-08-31,115327,7805,1151,2982424,8328981
7283,10,3,2026-08-31,5537,413,22,455535,1364618
7284,10,1,2026-08-31,102993,2437,176,3637224,21248855
7285,1,4,2026-09-01,86284,3614,398,3047691,20863145
7286,1,3,2026-09-01,91140,7779,196,3236857,17474353
7287,1,1,2026-09-01,79778,2113,65,2538930,13155403
7288,1,5,2026-09-01,25095,1111,112,3627997,29669605
7289,2,5,2026-09-01,15087,708,86,1058207,6434916
7290,2,6,2026-09-01,117962,4152,622,6348687,43438028
7291,2,2,2026-09-01,88395,6823,998,1788992,12412100
7292,2,4,2026-09-01,72213,4582,745,517514,2879000
7293,3,6,2026-09-01,109734,3303,468,1559071,12878175
7294,3,1,2026-09-01,112699,2685,456,3087007,18880303
7295,3,4,2026-09-01,77667,2030,308,1643775,6177312
7296,3,3,2026-09-01,15657,452,37,4480623,14884719
7297,4,6,2026-09-01,73039,5759,983,3898031,12628522
7298,4,2,2026-09-01,27919,1861,245,2491151,7601930
7299,5,2,2026-09-01,29723,766,53,4426337,17241197
7300,5,4,2026-09-01,69235,5519,269,6879680,21377842
7301,5,5,2026-09-01,45569,3152,69,2419219,8735351
7302,6,5,2026-09-01,39197,917,113,4119703,11918438
7303,6,2,2026-09-01,97918,5995,257,722905,6047249
7304,6,4,2026-09-01,91836,3645,403,5862392,48397157
7305,7,2,2026-09-01,52040,3470,479,4891904,26661749
7306,7,1,2026-09-01,84664,6354,844,2176845,10606213
7307,7,3,2026-09-01,93002,6861,673,4161546,25010171
7308,8,2,2026-09-01,60348,5254,764,899303,2937085
7309,8,6,2026-09-01,24475,523,37,1155448,7462147
7310,8,1,2026-09-01,88445,1815,226,725511,2279140
7311,9,3,2026-09-01,105262,6918,335,2482160,12237133
7312,9,2,2026-09-01,80598,2894,301,6811206,50232864
7313,9,6,2026-09-01,98253,6865,251,2071080,6910372
7314,10,2,2026-09-01,9375,532,77,4693303,32926591
7315,10,6,2026-09-01,97257,7732,741,6743590,47484057
7316,10,5,2026-09-01,99311,5776,307,1179350,4707152
7317,10,1,2026-09-01,6564,582,102,5013197,38941803
7318,1,2,2026-09-02,34516,2976,112,6512631,37925386
7319,1,4,2026-09-02,23423,1011,28,354724,2200574
7320,1,6,2026-09-02,111130,6634,606,3423719,10751356
7321,1,1,2026-09-02,35393,728,66,4858842,20939551
7322,2,5,2026-09-02,5408,161,19,5752788,29488940
7323,2,6,2026-09-02,102049,7683,822,1102940,4235281
7324,2,2,2026-09-02,32376,1567,199,5122299,20998843
7325,2,3,2026-09-02,27157,1031,81,2888610,7761813
7326,3,1,2026-09-02,35492,2976,212,4558942,25588003
7327,3,6,2026-09-02,116942,3547,220,6369519,19788224
7328,3,3,2026-09-02,21294,1563,38,4959083,36532344
7329,4,6,2026-09-02,110640,9380,1281,4787421,20020969
7330,4,2,2026-09-02,68077,4041,438,1692258,13993573
7331,4,3,2026-09-02,72560,3734,286,4196480,12257521
7332,4,1,2026-09-02,53640,2519,169,2993810,23368217
7333,5,2,2026-09-02,63490,4627,374,3790438,24965260
7334,5,1,2026-09-02,69673,1363,221,6156126,30223718
7335,6,1,2026-09-02,80113,5940,184,3913384,26148335
7336,6,6,2026-09-02,18677,1665,190,3126620,21765588
7337,7,5,2026-09-02,69235,2105,80,1896460,7649943
7338,7,2,2026-09-02,12480,402,39,947383,7896607
7339,8,2,2026-09-02,80004,4986,268,3774298,11644221
7340,8,4,2026-09-02,75576,4425,710,422202,1782019
7341,9,5,2026-09-02,67497,1740,61,1831020,13675435
7342,9,2,2026-09-02,63820,5618,380,2804454,14273533
7343,9,1,2026-09-02,40391,3428,202,3321456,25822556
7344,10,1,2026-09-02,114376,2868,360,501976,2264781
7345,10,4,2026-09-02,33684,1476,245,4000695,24986861
7346,10,3,2026-09-02,20682,510,76,1633006,12964682
7347,1,6,2026-09-03,76923,5842,1023,490371,3718305
7348,1,1,2026-09-03,46127,3097,409,393734,3158675
7349,1,3,2026-09-03,75400,1689,197,6923865,57491286
7350,1,2,2026-09-03,59317,3290,487,6570140,26795150
7351,2,4,2026-09-03,102532,6898,732,966412,7196126
7352,2,3,2026-09-03,63623,2211,396,581993,4841249
7353,2,6,2026-09-03,39118,749,129,3333009,26414444
7354,3,6,2026-09-03,68484,5123,332,5030978,36335651
7355,3,3,2026-09-03,11357,270,22,4481003,32681542
7356,3,4,2026-09-03,83829,5886,757,597250,4806986
7357,4,1,2026-09-03,38750,3092,100,579082,2660700
7358,4,2,2026-09-03,87463,4846,397,4316088,11284969
7359,5,3,2026-09-03,61805,2592,267,346618,2896908
7360,5,6,2026-09-03,6776,122,8,488731,2080690
7361,6,3,2026-09-03,86693,4304,449,2070470,8849489
7362,6,6,2026-09-03,75187,5693,433,3330649,16445841
7363,6,5,2026-09-03,41969,3756,406,5375204,18016687
7364,7,4,2026-09-03,46452,2241,66,1914103,10876059
7365,7,6,2026-09-03,96315,4843,353,963705,2924903
7366,7,2,2026-09-03,71472,1673,212,1195628,8675140
7367,8,3,2026-09-03,12848,729,28,5049161,22617245
7368,8,2,2026-09-03,7948,302,11,480642,2468171
7369,8,6,2026-09-03,114862,9731,304,4471311,18065602
7370,9,4,2026-09-03,117296,8500,1151,3548733,27568565
7371,9,3,2026-09-03,112290,8171,1228,5549955,15202531
7372,9,6,2026-09-03,34976,2562,115,2376221,7674809
7373,9,2,2026-09-03,65105,2939,86,3338534,14501707
7374,10,1,2026-09-03,43341,1553,178,2672771,12542892
7375,10,4,2026-09-03,89362,4725,776,1810061,7254310
7376,10,3,2026-09-03,45410,967,122,2212017,7988305
7377,1,1,2026-09-04,118239,5710,230,6556896,43256455
7378,1,2,2026-09-04,41575,3016,510,5297066,39209541
7379,2,5,2026-09-04,103063,7088,1252,1074410,7311909
7380,2,4,2026-09-04,39885,3336,226,4748248,37781493
7381,3,3,2026-09-04,91579,3499,260,6681553,51338426
7382,3,1,2026-09-04,38432,3162,181,6973622,41703909
7383,3,5,2026-09-04,89457,6365,697,4520624,24709679
7384,3,6,2026-09-04,7396,468,45,2346022,12599337
7385,4,6,2026-09-04,116896,6769,1137,4098062,23304799
7386,4,4,2026-09-04,47156,1585,248,3241138,10271455
7387,4,5,2026-09-04,18056,1428,132,3852193,12561153
7388,4,2,2026-09-04,75546,4372,301,3950865,29000882
7389,5,4,2026-09-04,95711,5818,664,5344810,19446339
7390,5,6,2026-09-04,52812,1440,222,1358471,6187929
7391,5,1,2026-09-04,91221,5806,311,4060818,20756345
7392,6,4,2026-09-04,103569,8213,582,1279587,3399795
7393,6,1,2026-09-04,54121,4244,380,6895412,26032542
7394,6,3,2026-09-04,101165,6003,764,3786890,20485637
7395,6,2,2026-09-04,91713,3459,222,4035722,21650881
7396,7,1,2026-09-04,51587,3888,603,4226458,34521035
7397,7,3,2026-09-04,12262,307,24,6590349,17198374
7398,7,6,2026-09-04,16213,680,118,2447881,15192069
7399,8,6,2026-09-04,95698,5906,626,4144423,30558715
7400,8,5,2026-09-04,22325,954,170,2115878,11518139
7401,9,6,2026-09-04,51784,2084,153,5912850,38001734
7402,9,5,2026-09-04,56167,4811,819,5946465,29494482
7403,9,3,2026-09-04,36722,2831,369,1841357,4639012
7404,10,1,2026-09-04,33287,2447,317,1646778,8765017
7405,10,5,2026-09-04,101171,5084,531,6228857,41565952
7406,10,3,2026-09-04,23731,1201,133,5939253,32933508
7407,1,4,2026-09-05,101387,8223,1457,3681305,9707986
7408,1,1,2026-09-05,58706,4953,741,4832416,12983137
7409,1,3,2026-09-05,88390,2568,242,6015526,46625389
7410,1,5,2026-09-05,39629,2202,270,6761526,41247992
7411,2,2,2026-09-05,12422,1081,125,3639531,26611550
7412,2,3,2026-09-05,61669,2566,247,6850909,36324935
7413,2,1,2026-09-05,73878,2526,162,1190626,5977478
7414,3,5,2026-09-05,56064,1652,212,5181682,23328125
7415,3,1,2026-09-05,117004,9094,866,1756261,8006168
7416,3,6,2026-09-05,28059,1145,41,5387170,15858463
7417,4,5,2026-09-05,67961,4204,179,748545,4019307
7418,4,4,2026-09-05,11039,183,5,2109916,14822763
7419,4,1,2026-09-05,103242,3932,542,454205,1520912
7420,5,3,2026-09-05,113947,10146,1135,6307158,22412751
7421,5,2,2026-09-05,107241,3850,250,4932195,12442374
7422,5,5,2026-09-05,96318,4185,470,3256633,25876422
7423,6,1,2026-09-05,116024,4355,714,630732,2512624
7424,6,6,2026-09-05,19021,1059,114,5329414,42283996
